# Time	Cd	Cl	Cm
10058	0.00918691	1.00662	0.15959
10059	0.00918734	1.00662	0.159592
10060	0.00918773	1.00662	0.159594
10061	0.00918806	1.00663	0.159595
10062	0.00918868	1.00664	0.159598
10063	0.00918921	1.00664	0.1596
10064	0.00918972	1.00665	0.159602
10065	0.00919013	1.00665	0.159604
10066	0.0091905	1.00666	0.159605
10067	0.00919081	1.00666	0.159607
10068	0.00919134	1.00667	0.159609
10069	0.00919186	1.00667	0.159611
10070	0.00919232	1.00668	0.159613
10071	0.00919275	1.00668	0.159615
10072	0.00919312	1.00669	0.159616
10073	0.00919348	1.00669	0.159618
10074	0.00919378	1.0067	0.159619
10075	0.00919425	1.0067	0.159621
10076	0.00919472	1.00671	0.159623
10077	0.00919517	1.00671	0.159625
10078	0.00919554	1.00672	0.159626
10079	0.00919587	1.00672	0.159628
10080	0.0091962	1.00672	0.159629
10081	0.00919655	1.00673	0.159631
10082	0.00919684	1.00673	0.159632
10083	0.00919729	1.00674	0.159634
10084	0.00919771	1.00674	0.159636
10085	0.00919808	1.00675	0.159637
10086	0.00919838	1.00675	0.159639
10087	0.00919858	1.00676	0.15964
10088	0.00919897	1.00676	0.159641
10089	0.00919931	1.00677	0.159643
10090	0.00919952	1.00677	0.159644
10091	0.00919994	1.00677	0.159645
10092	0.00920027	1.00678	0.159647
10093	0.00920047	1.00678	0.159648
10094	0.00920086	1.00679	0.159649
10095	0.00920106	1.00679	0.15965
10096	0.00920144	1.0068	0.159652
10097	0.00920163	1.0068	0.159653
10098	0.00920202	1.0068	0.159654
10099	0.0092022	1.00681	0.159655
10100	0.00920254	1.00681	0.159657
10101	0.0092027	1.00681	0.159658
10102	0.00920294	1.00682	0.159659
10103	0.00920329	1.00682	0.15966
10104	0.00920342	1.00683	0.159661
10105	0.00920364	1.00683	0.159662
10106	0.00920389	1.00683	0.159663
10107	0.00920414	1.00684	0.159664
10108	0.00920434	1.00684	0.159665
10109	0.00920453	1.00684	0.159666
10110	0.00920472	1.00685	0.159667
10111	0.00920492	1.00685	0.159668
10112	0.00920512	1.00686	0.159669
10113	0.00920528	1.00686	0.15967
10114	0.00920544	1.00686	0.15967
10115	0.00920558	1.00687	0.159671
10116	0.00920575	1.00687	0.159672
10117	0.00920591	1.00687	0.159673
10118	0.00920607	1.00688	0.159674
10119	0.00920623	1.00688	0.159674
10120	0.00920639	1.00688	0.159675
10121	0.00920654	1.00689	0.159676
10122	0.00920668	1.00689	0.159677
10123	0.00920682	1.00689	0.159677
10124	0.00920695	1.0069	0.159678
10125	0.00920707	1.0069	0.159679
10126	0.00920718	1.0069	0.159679
10127	0.00920729	1.0069	0.15968
10128	0.0092074	1.00691	0.15968
10129	0.0092075	1.00691	0.159681
10130	0.0092076	1.00691	0.159682
10131	0.00920769	1.00692	0.159682
10132	0.00920778	1.00692	0.159683
10133	0.00920782	1.00692	0.159683
10134	0.00920785	1.00692	0.159683
10135	0.0092079	1.00693	0.159684
10136	0.00920797	1.00693	0.159684
10137	0.00920804	1.00693	0.159685
10138	0.00920811	1.00694	0.159685
10139	0.00920816	1.00694	0.159686
10140	0.0092082	1.00694	0.159686
10141	0.00920824	1.00694	0.159686
10142	0.00920825	1.00695	0.159687
10143	0.00920827	1.00695	0.159687
10144	0.0092083	1.00695	0.159687
10145	0.00920831	1.00695	0.159687
10146	0.00920832	1.00696	0.159688
10147	0.00920831	1.00696	0.159688
10148	0.00920831	1.00696	0.159688
10149	0.00920831	1.00696	0.159688
10150	0.0092083	1.00696	0.159689
10151	0.00920827	1.00697	0.159689
10152	0.00920827	1.00697	0.159689
10153	0.00920823	1.00697	0.159689
10154	0.00920821	1.00697	0.159689
10155	0.00920816	1.00698	0.159689
10156	0.00920814	1.00698	0.159689
10157	0.00920809	1.00698	0.159689
10158	0.00920806	1.00698	0.159689
10159	0.00920799	1.00698	0.15969
10160	0.00920796	1.00699	0.15969
10161	0.00920787	1.00699	0.15969
10162	0.00920782	1.00699	0.15969
10163	0.00920776	1.00699	0.15969
10164	0.00920764	1.00699	0.159689
10165	0.00920757	1.007	0.159689
10166	0.00920751	1.007	0.159689
10167	0.00920741	1.007	0.159689
10168	0.00920733	1.007	0.159689
10169	0.00920726	1.007	0.159689
10170	0.00920711	1.007	0.159689
10171	0.00920701	1.00701	0.159689
10172	0.0092069	1.00701	0.159689
10173	0.00920681	1.00701	0.159689
10174	0.00920665	1.00701	0.159688
10175	0.00920654	1.00701	0.159688
10176	0.00920645	1.00701	0.159688
10177	0.00920637	1.00701	0.159688
10178	0.00920618	1.00702	0.159688
10179	0.00920603	1.00702	0.159687
10180	0.00920594	1.00702	0.159687
10181	0.00920574	1.00702	0.159687
10182	0.00920563	1.00702	0.159687
10183	0.00920543	1.00702	0.159686
10184	0.00920533	1.00702	0.159686
10185	0.00920514	1.00703	0.159686
10186	0.00920499	1.00703	0.159685
10187	0.00920485	1.00703	0.159685
10188	0.00920471	1.00703	0.159685
10189	0.00920444	1.00703	0.159684
10190	0.00920425	1.00703	0.159684
10191	0.0092041	1.00703	0.159683
10192	0.00920395	1.00703	0.159683
10193	0.00920381	1.00703	0.159683
10194	0.00920353	1.00704	0.159682
10195	0.00920333	1.00704	0.159682
10196	0.00920315	1.00704	0.159681
10197	0.00920298	1.00704	0.159681
10198	0.00920281	1.00704	0.159681
10199	0.00920253	1.00704	0.15968
10200	0.00920229	1.00704	0.159679
10201	0.0092021	1.00704	0.159679
10202	0.00920192	1.00704	0.159679
10203	0.00920175	1.00704	0.159678
10204	0.00920145	1.00705	0.159678
10205	0.0092012	1.00705	0.159677
10206	0.00920099	1.00705	0.159676
10207	0.0092008	1.00705	0.159676
10208	0.00920062	1.00705	0.159676
10209	0.00920027	1.00705	0.159675
10210	0.00920002	1.00705	0.159674
10211	0.0091998	1.00705	0.159674
10212	0.00919959	1.00705	0.159673
10213	0.00919939	1.00705	0.159673
10214	0.00919904	1.00705	0.159672
10215	0.00919877	1.00705	0.159671
10216	0.00919855	1.00705	0.159671
10217	0.00919833	1.00705	0.15967
10218	0.00919813	1.00706	0.15967
10219	0.00919773	1.00706	0.159669
10220	0.00919745	1.00706	0.159668
10221	0.00919723	1.00706	0.159668
10222	0.00919701	1.00706	0.159667
10223	0.0091968	1.00706	0.159666
10224	0.00919636	1.00706	0.159665
10225	0.00919609	1.00706	0.159665
10226	0.00919586	1.00706	0.159664
10227	0.00919563	1.00706	0.159664
10228	0.00919541	1.00706	0.159663
10229	0.00919494	1.00706	0.159662
10230	0.00919468	1.00706	0.159661
10231	0.00919445	1.00706	0.159661
10232	0.0091942	1.00706	0.15966
10233	0.00919399	1.00706	0.15966
10234	0.00919351	1.00706	0.159658
10235	0.00919321	1.00706	0.159658
10236	0.00919297	1.00706	0.159657
10237	0.00919278	1.00706	0.159657
10238	0.00919234	1.00706	0.159655
10239	0.00919206	1.00706	0.159655
10240	0.0091918	1.00706	0.159654
10241	0.00919151	1.00706	0.159653
10242	0.00919128	1.00706	0.159653
10243	0.00919078	1.00706	0.159652
10244	0.00919048	1.00707	0.159651
10245	0.00919025	1.00707	0.15965
10246	0.00918999	1.00707	0.15965
10247	0.00918975	1.00707	0.159649
10248	0.00918926	1.00707	0.159648
10249	0.00918893	1.00707	0.159647
10250	0.00918866	1.00707	0.159646
10251	0.00918839	1.00707	0.159646
10252	0.00918809	1.00707	0.159645
10253	0.00918782	1.00707	0.159644
10254	0.00918739	1.00707	0.159643
10255	0.00918704	1.00707	0.159642
10256	0.00918675	1.00707	0.159642
10257	0.00918647	1.00707	0.159641
10258	0.00918614	1.00707	0.15964
10259	0.00918582	1.00707	0.159639
10260	0.00918548	1.00707	0.159638
10261	0.00918517	1.00707	0.159638
10262	0.00918481	1.00707	0.159637
10263	0.00918455	1.00707	0.159636
10264	0.00918428	1.00707	0.159635
10265	0.00918378	1.00707	0.159634
10266	0.00918346	1.00707	0.159633
10267	0.00918316	1.00707	0.159633
10268	0.00918282	1.00707	0.159632
10269	0.00918252	1.00707	0.159631
10270	0.00918225	1.00707	0.15963
10271	0.009182	1.00707	0.15963
10272	0.00918148	1.00707	0.159629
10273	0.00918109	1.00707	0.159628
10274	0.00918084	1.00707	0.159627
10275	0.00918065	1.00707	0.159626
10276	0.00918018	1.00707	0.159625
10277	0.00917986	1.00707	0.159625
10278	0.00917954	1.00707	0.159624
10279	0.00917932	1.00707	0.159623
10280	0.00917879	1.00707	0.159622
10281	0.00917847	1.00707	0.159621
10282	0.00917812	1.00707	0.15962
10283	0.00917784	1.00707	0.15962
10284	0.00917762	1.00707	0.159619
10285	0.00917716	1.00707	0.159618
10286	0.0091769	1.00707	0.159617
10287	0.00917642	1.00707	0.159616
10288	0.00917621	1.00707	0.159616
10289	0.00917578	1.00707	0.159615
10290	0.00917556	1.00707	0.159614
10291	0.0091751	1.00707	0.159613
10292	0.00917487	1.00707	0.159613
10293	0.00917443	1.00707	0.159612
10294	0.00917419	1.00707	0.159611
10295	0.00917372	1.00707	0.15961
10296	0.00917351	1.00707	0.159609
10297	0.00917316	1.00707	0.159609
10298	0.00917265	1.00707	0.159607
10299	0.00917247	1.00707	0.159607
10300	0.00917218	1.00707	0.159606
10301	0.00917168	1.00707	0.159605
10302	0.00917148	1.00707	0.159605
10303	0.00917115	1.00707	0.159604
10304	0.00917074	1.00707	0.159603
10305	0.00917038	1.00707	0.159602
10306	0.00916997	1.00707	0.159601
10307	0.00916979	1.00707	0.159601
10308	0.00916948	1.00707	0.1596
10309	0.00916907	1.00707	0.159599
10310	0.00916868	1.00707	0.159598
10311	0.00916836	1.00707	0.159597
10312	0.00916807	1.00707	0.159597
10313	0.00916777	1.00707	0.159596
10314	0.00916744	1.00707	0.159595
10315	0.00916698	1.00707	0.159594
10316	0.00916677	1.00707	0.159594
10317	0.00916644	1.00707	0.159593
10318	0.00916603	1.00707	0.159592
10319	0.00916566	1.00707	0.159591
10320	0.00916536	1.00707	0.159591
10321	0.00916507	1.00707	0.15959
10322	0.00916477	1.00707	0.159589
10323	0.00916433	1.00707	0.159588
10324	0.00916412	1.00707	0.159588
10325	0.00916378	1.00707	0.159587
10326	0.0091633	1.00707	0.159586
10327	0.00916308	1.00707	0.159586
10328	0.00916277	1.00707	0.159585
10329	0.00916233	1.00707	0.159584
10330	0.00916213	1.00707	0.159584
10331	0.00916182	1.00707	0.159583
10332	0.00916135	1.00707	0.159582
10333	0.00916115	1.00707	0.159582
10334	0.00916084	1.00707	0.159581
10335	0.00916036	1.00707	0.15958
10336	0.00916017	1.00707	0.159579
10337	0.00915986	1.00707	0.159579
10338	0.00915939	1.00707	0.159578
10339	0.00915921	1.00707	0.159577
10340	0.0091589	1.00707	0.159577
10341	0.00915843	1.00707	0.159576
10342	0.00915825	1.00707	0.159575
10343	0.00915794	1.00707	0.159575
10344	0.00915747	1.00707	0.159574
10345	0.0091573	1.00707	0.159573
10346	0.00915698	1.00707	0.159573
10347	0.00915652	1.00707	0.159572
10348	0.00915635	1.00707	0.159572
10349	0.00915599	1.00707	0.159571
10350	0.00915577	1.00707	0.15957
10351	0.0091553	1.00707	0.159569
10352	0.00915509	1.00707	0.159569
10353	0.00915467	1.00707	0.159568
10354	0.00915448	1.00707	0.159568
10355	0.00915407	1.00707	0.159567
10356	0.00915387	1.00707	0.159567
10357	0.00915346	1.00707	0.159566
10358	0.00915326	1.00707	0.159565
10359	0.00915283	1.00707	0.159565
10360	0.00915264	1.00707	0.159564
10361	0.00915224	1.00707	0.159563
10362	0.00915205	1.00707	0.159563
10363	0.00915163	1.00707	0.159562
10364	0.00915144	1.00707	0.159562
10365	0.00915105	1.00707	0.159561
10366	0.0091508	1.00707	0.159561
10367	0.00915054	1.00707	0.15956
10368	0.00915025	1.00707	0.15956
10369	0.00914993	1.00707	0.159559
10370	0.00914968	1.00707	0.159559
10371	0.00914921	1.00707	0.159558
10372	0.00914892	1.00707	0.159557
10373	0.00914867	1.00707	0.159557
10374	0.00914844	1.00707	0.159556
10375	0.00914819	1.00707	0.159556
10376	0.00914791	1.00707	0.159556
10377	0.0091476	1.00707	0.159555
10378	0.00914735	1.00707	0.159555
10379	0.00914693	1.00707	0.159554
10380	0.00914663	1.00707	0.159553
10381	0.00914638	1.00707	0.159553
10382	0.00914615	1.00707	0.159552
10383	0.0091459	1.00707	0.159552
10384	0.00914564	1.00707	0.159552
10385	0.00914534	1.00707	0.159551
10386	0.0091451	1.00707	0.159551
10387	0.0091447	1.00707	0.15955
10388	0.00914435	1.00707	0.159549
10389	0.00914418	1.00707	0.159549
10390	0.0091439	1.00707	0.159549
10391	0.00914366	1.00707	0.159548
10392	0.0091434	1.00707	0.159548
10393	0.00914314	1.00708	0.159547
10394	0.00914287	1.00708	0.159547
10395	0.00914259	1.00708	0.159547
10396	0.00914236	1.00708	0.159546
10397	0.009142	1.00708	0.159546
10398	0.00914173	1.00708	0.159545
10399	0.00914142	1.00708	0.159545
10400	0.00914122	1.00708	0.159544
10401	0.00914101	1.00708	0.159544
10402	0.00914076	1.00708	0.159544
10403	0.00914048	1.00708	0.159543
10404	0.00914019	1.00708	0.159543
10405	0.00913997	1.00708	0.159542
10406	0.00913966	1.00708	0.159542
10407	0.0091394	1.00708	0.159542
10408	0.00913915	1.00708	0.159541
10409	0.00913892	1.00708	0.159541
10410	0.00913868	1.00708	0.159541
10411	0.00913845	1.00708	0.15954
10412	0.0091382	1.00708	0.15954
10413	0.00913795	1.00708	0.15954
10414	0.00913774	1.00708	0.159539
10415	0.0091374	1.00708	0.159539
10416	0.00913714	1.00708	0.159538
10417	0.00913691	1.00709	0.159538
10418	0.00913667	1.00709	0.159538
10419	0.00913645	1.00709	0.159537
10420	0.00913623	1.00709	0.159537
10421	0.009136	1.00709	0.159537
10422	0.00913579	1.00709	0.159537
10423	0.00913549	1.00709	0.159536
10424	0.00913523	1.00709	0.159536
10425	0.009135	1.00709	0.159536
10426	0.00913477	1.00709	0.159535
10427	0.00913457	1.00709	0.159535
10428	0.00913436	1.00709	0.159535
10429	0.00913416	1.00709	0.159534
10430	0.00913387	1.00709	0.159534
10431	0.00913361	1.00709	0.159534
10432	0.00913338	1.00709	0.159533
10433	0.00913317	1.00709	0.159533
10434	0.00913297	1.00709	0.159533
10435	0.00913276	1.0071	0.159533
10436	0.00913257	1.0071	0.159533
10437	0.00913229	1.0071	0.159532
10438	0.00913203	1.0071	0.159532
10439	0.00913182	1.0071	0.159532
10440	0.00913162	1.0071	0.159531
10441	0.00913143	1.0071	0.159531
10442	0.00913122	1.0071	0.159531
10443	0.00913104	1.0071	0.159531
10444	0.00913076	1.0071	0.15953
10445	0.00913051	1.0071	0.15953
10446	0.00913031	1.0071	0.15953
10447	0.00913012	1.0071	0.15953
10448	0.00912994	1.0071	0.15953
10449	0.00912974	1.0071	0.159529
10450	0.00912956	1.0071	0.159529
10451	0.00912927	1.00711	0.159529
10452	0.00912905	1.00711	0.159529
10453	0.00912885	1.00711	0.159528
10454	0.00912866	1.00711	0.159528
10455	0.00912849	1.00711	0.159528
10456	0.00912829	1.00711	0.159528
10457	0.00912812	1.00711	0.159528
10458	0.00912784	1.00711	0.159528
10459	0.00912762	1.00711	0.159527
10460	0.00912743	1.00711	0.159527
10461	0.00912727	1.00711	0.159527
10462	0.0091271	1.00711	0.159527
10463	0.00912691	1.00711	0.159527
10464	0.00912673	1.00711	0.159527
10465	0.00912645	1.00712	0.159526
10466	0.00912624	1.00712	0.159526
10467	0.00912606	1.00712	0.159526
10468	0.0091259	1.00712	0.159526
10469	0.00912573	1.00712	0.159526
10470	0.00912554	1.00712	0.159526
10471	0.00912537	1.00712	0.159525
10472	0.00912511	1.00712	0.159525
10473	0.0091249	1.00712	0.159525
10474	0.00912473	1.00712	0.159525
10475	0.00912458	1.00712	0.159525
10476	0.00912442	1.00712	0.159525
10477	0.00912423	1.00713	0.159524
10478	0.00912406	1.00713	0.159524
10479	0.0091238	1.00713	0.159524
10480	0.00912359	1.00713	0.159524
10481	0.00912343	1.00713	0.159524
10482	0.00912329	1.00713	0.159524
10483	0.00912313	1.00713	0.159524
10484	0.00912294	1.00713	0.159524
10485	0.00912274	1.00713	0.159523
10486	0.00912255	1.00713	0.159523
10487	0.00912236	1.00713	0.159523
10488	0.00912218	1.00713	0.159523
10489	0.00912201	1.00714	0.159523
10490	0.00912185	1.00714	0.159523
10491	0.0091217	1.00714	0.159523
10492	0.00912145	1.00714	0.159523
10493	0.00912126	1.00714	0.159523
10494	0.00912111	1.00714	0.159522
10495	0.00912097	1.00714	0.159522
10496	0.00912081	1.00714	0.159522
10497	0.00912062	1.00714	0.159522
10498	0.00912043	1.00714	0.159522
10499	0.00912025	1.00714	0.159522
10500	0.00912007	1.00714	0.159522
10501	0.00911991	1.00715	0.159522
10502	0.00911975	1.00715	0.159522
10503	0.00911959	1.00715	0.159522
10504	0.00911942	1.00715	0.159522
10505	0.00911925	1.00715	0.159521
10506	0.00911908	1.00715	0.159521
10507	0.0091189	1.00715	0.159521
10508	0.00911872	1.00715	0.159521
10509	0.00911855	1.00715	0.159521
10510	0.00911839	1.00715	0.159521
10511	0.00911822	1.00715	0.159521
10512	0.00911805	1.00716	0.159521
10513	0.00911789	1.00716	0.159521
10514	0.00911772	1.00716	0.159521
10515	0.00911756	1.00716	0.159521
10516	0.00911738	1.00716	0.159521
10517	0.00911722	1.00716	0.159521
10518	0.00911706	1.00716	0.15952
10519	0.00911689	1.00716	0.15952
10520	0.00911672	1.00716	0.15952
10521	0.00911656	1.00716	0.15952
10522	0.0091164	1.00716	0.15952
10523	0.00911623	1.00717	0.15952
10524	0.00911607	1.00717	0.15952
10525	0.00911591	1.00717	0.15952
10526	0.00911575	1.00717	0.15952
10527	0.00911558	1.00717	0.15952
10528	0.00911542	1.00717	0.15952
10529	0.00911526	1.00717	0.15952
10530	0.00911509	1.00717	0.15952
10531	0.00911493	1.00717	0.15952
10532	0.00911477	1.00717	0.15952
10533	0.00911461	1.00717	0.15952
10534	0.00911444	1.00718	0.15952
10535	0.00911429	1.00718	0.159519
10536	0.00911412	1.00718	0.159519
10537	0.00911397	1.00718	0.159519
10538	0.00911381	1.00718	0.159519
10539	0.00911365	1.00718	0.159519
10540	0.00911349	1.00718	0.159519
10541	0.00911332	1.00718	0.159519
10542	0.00911316	1.00718	0.159519
10543	0.00911301	1.00718	0.159519
10544	0.00911285	1.00719	0.159519
10545	0.00911269	1.00719	0.159519
10546	0.00911253	1.00719	0.159519
10547	0.00911237	1.00719	0.159519
10548	0.00911221	1.00719	0.159519
10549	0.00911205	1.00719	0.159519
10550	0.0091119	1.00719	0.159519
10551	0.00911174	1.00719	0.159519
10552	0.00911157	1.00719	0.159519
10553	0.00911142	1.00719	0.159519
10554	0.00911127	1.00719	0.159519
10555	0.0091111	1.0072	0.159519
10556	0.00911095	1.0072	0.159519
10557	0.00911079	1.0072	0.159519
10558	0.00911063	1.0072	0.159518
10559	0.00911048	1.0072	0.159518
10560	0.00911032	1.0072	0.159518
10561	0.00911016	1.0072	0.159518
10562	0.00911001	1.0072	0.159518
10563	0.00910985	1.0072	0.159518
10564	0.00910969	1.0072	0.159518
10565	0.00910953	1.00721	0.159518
10566	0.00910938	1.00721	0.159518
10567	0.00910923	1.00721	0.159518
10568	0.00910907	1.00721	0.159518
10569	0.00910891	1.00721	0.159518
10570	0.00910876	1.00721	0.159518
10571	0.0091086	1.00721	0.159518
10572	0.00910845	1.00721	0.159518
10573	0.00910829	1.00721	0.159518
10574	0.00910813	1.00721	0.159518
10575	0.00910797	1.00721	0.159518
10576	0.00910782	1.00722	0.159518
10577	0.00910767	1.00722	0.159518
10578	0.00910751	1.00722	0.159518
10579	0.00910735	1.00722	0.159518
10580	0.0091072	1.00722	0.159518
10581	0.00910705	1.00722	0.159518
10582	0.0091069	1.00722	0.159518
10583	0.00910674	1.00722	0.159518
10584	0.00910659	1.00722	0.159518
10585	0.00910643	1.00722	0.159518
10586	0.00910629	1.00722	0.159518
10587	0.00910614	1.00723	0.159518
10588	0.00910599	1.00723	0.159518
10589	0.00910582	1.00723	0.159518
10590	0.00910567	1.00723	0.159518
10591	0.00910551	1.00723	0.159518
10592	0.00910536	1.00723	0.159517
10593	0.00910521	1.00723	0.159517
10594	0.00910506	1.00723	0.159517
10595	0.00910491	1.00723	0.159517
10596	0.00910476	1.00723	0.159517
10597	0.0091046	1.00724	0.159517
10598	0.00910445	1.00724	0.159517
10599	0.0091043	1.00724	0.159517
10600	0.00910415	1.00724	0.159517
10601	0.009104	1.00724	0.159517
10602	0.00910385	1.00724	0.159517
10603	0.00910369	1.00724	0.159517
10604	0.00910355	1.00724	0.159517
10605	0.0091034	1.00724	0.159517
10606	0.00910325	1.00724	0.159517
10607	0.00910312	1.00724	0.159517
10608	0.00910291	1.00725	0.159517
10609	0.0091028	1.00725	0.159517
10610	0.00910265	1.00725	0.159517
10611	0.0091025	1.00725	0.159517
10612	0.00910236	1.00725	0.159517
10613	0.00910222	1.00725	0.159517
10614	0.00910207	1.00725	0.159517
10615	0.00910191	1.00725	0.159517
10616	0.00910176	1.00725	0.159517
10617	0.00910162	1.00725	0.159517
10618	0.00910148	1.00725	0.159517
10619	0.00910135	1.00726	0.159517
10620	0.00910123	1.00726	0.159517
10621	0.00910118	1.00726	0.159517
10622	0.00910101	1.00726	0.159517
10623	0.00910095	1.00726	0.159517
10624	0.00910071	1.00726	0.159517
10625	0.00910052	1.00726	0.159517
10626	0.00910041	1.00726	0.159517
10627	0.00910032	1.00726	0.159517
10628	0.00910015	1.00726	0.159517
10629	0.00910005	1.00727	0.159517
10630	0.00909989	1.00727	0.159517
10631	0.00909978	1.00727	0.159517
10632	0.0090996	1.00727	0.159517
10633	0.00909945	1.00727	0.159517
10634	0.00909932	1.00727	0.159517
10635	0.00909919	1.00727	0.159517
10636	0.00909905	1.00727	0.159517
10637	0.00909889	1.00727	0.159517
10638	0.00909874	1.00727	0.159517
10639	0.0090986	1.00727	0.159517
10640	0.00909846	1.00728	0.159517
10641	0.00909832	1.00728	0.159517
10642	0.00909819	1.00728	0.159517
10643	0.00909806	1.00728	0.159517
10644	0.00909795	1.00728	0.159517
10645	0.00909777	1.00728	0.159517
10646	0.00909764	1.00728	0.159517
10647	0.00909754	1.00728	0.159517
10648	0.00909737	1.00728	0.159517
10649	0.00909725	1.00728	0.159517
10650	0.00909716	1.00729	0.159517
10651	0.00909698	1.00729	0.159517
10652	0.00909688	1.00729	0.159517
10653	0.00909672	1.00729	0.159518
10654	0.00909662	1.00729	0.159518
10655	0.00909647	1.00729	0.159518
10656	0.00909638	1.00729	0.159518
10657	0.00909621	1.00729	0.159518
10658	0.00909612	1.00729	0.159518
10659	0.00909598	1.00729	0.159518
10660	0.00909582	1.0073	0.159518
10661	0.00909574	1.0073	0.159518
10662	0.00909562	1.0073	0.159518
10663	0.00909549	1.0073	0.159518
10664	0.00909535	1.0073	0.159518
10665	0.00909523	1.0073	0.159518
10666	0.00909512	1.0073	0.159518
10667	0.009095	1.0073	0.159518
10668	0.00909488	1.0073	0.159518
10669	0.00909476	1.0073	0.159518
10670	0.00909464	1.00731	0.159518
10671	0.0090945	1.00731	0.159518
10672	0.00909441	1.00731	0.159518
10673	0.0090943	1.00731	0.159518
10674	0.00909417	1.00731	0.159519
10675	0.00909405	1.00731	0.159519
10676	0.00909394	1.00731	0.159519
10677	0.00909383	1.00731	0.159519
10678	0.00909372	1.00731	0.159519
10679	0.00909362	1.00731	0.159519
10680	0.00909351	1.00732	0.159519
10681	0.0090934	1.00732	0.159519
10682	0.00909329	1.00732	0.159519
10683	0.00909318	1.00732	0.159519
10684	0.00909307	1.00732	0.159519
10685	0.00909297	1.00732	0.159519
10686	0.00909286	1.00732	0.159519
10687	0.00909276	1.00732	0.15952
10688	0.00909266	1.00732	0.15952
10689	0.00909256	1.00732	0.15952
10690	0.00909245	1.00733	0.15952
10691	0.00909235	1.00733	0.15952
10692	0.00909224	1.00733	0.15952
10693	0.00909215	1.00733	0.15952
10694	0.00909205	1.00733	0.15952
10695	0.00909195	1.00733	0.15952
10696	0.00909185	1.00733	0.15952
10697	0.00909176	1.00733	0.159521
10698	0.00909166	1.00733	0.159521
10699	0.00909157	1.00734	0.159521
10700	0.00909148	1.00734	0.159521
10701	0.00909139	1.00734	0.159521
10702	0.00909129	1.00734	0.159521
10703	0.0090912	1.00734	0.159521
10704	0.00909111	1.00734	0.159521
10705	0.00909102	1.00734	0.159521
10706	0.00909093	1.00734	0.159522
10707	0.00909085	1.00734	0.159522
10708	0.00909076	1.00735	0.159522
10709	0.00909068	1.00735	0.159522
10710	0.0090906	1.00735	0.159522
10711	0.00909051	1.00735	0.159522
10712	0.00909043	1.00735	0.159522
10713	0.00909035	1.00735	0.159523
10714	0.00909027	1.00735	0.159523
10715	0.00909018	1.00735	0.159523
10716	0.00909011	1.00735	0.159523
10717	0.00909004	1.00735	0.159523
10718	0.00908997	1.00736	0.159523
10719	0.00908985	1.00736	0.159523
10720	0.0090898	1.00736	0.159524
10721	0.00908974	1.00736	0.159524
10722	0.00908968	1.00736	0.159524
10723	0.00908961	1.00736	0.159524
10724	0.00908953	1.00736	0.159524
10725	0.00908945	1.00736	0.159524
10726	0.00908934	1.00737	0.159524
10727	0.00908928	1.00737	0.159525
10728	0.00908923	1.00737	0.159525
10729	0.00908918	1.00737	0.159525
10730	0.00908913	1.00737	0.159525
10731	0.00908903	1.00737	0.159525
10732	0.00908897	1.00737	0.159526
10733	0.0090889	1.00737	0.159526
10734	0.00908884	1.00737	0.159526
10735	0.00908876	1.00738	0.159526
10736	0.00908871	1.00738	0.159526
10737	0.00908866	1.00738	0.159526
10738	0.00908861	1.00738	0.159527
10739	0.00908855	1.00738	0.159527
10740	0.00908849	1.00738	0.159527
10741	0.00908841	1.00738	0.159527
10742	0.00908836	1.00738	0.159527
10743	0.00908831	1.00739	0.159528
10744	0.00908827	1.00739	0.159528
10745	0.00908821	1.00739	0.159528
10746	0.00908816	1.00739	0.159528
10747	0.00908809	1.00739	0.159528
10748	0.00908805	1.00739	0.159529
10749	0.00908799	1.00739	0.159529
10750	0.00908794	1.00739	0.159529
10751	0.0090879	1.00739	0.159529
10752	0.00908783	1.0074	0.159529
10753	0.00908778	1.0074	0.15953
10754	0.00908774	1.0074	0.15953
10755	0.00908768	1.0074	0.15953
10756	0.00908765	1.0074	0.15953
10757	0.00908761	1.0074	0.15953
10758	0.00908756	1.0074	0.159531
10759	0.00908752	1.0074	0.159531
10760	0.00908746	1.00741	0.159531
10761	0.00908741	1.00741	0.159531
10762	0.00908737	1.00741	0.159531
10763	0.00908733	1.00741	0.159532
10764	0.00908729	1.00741	0.159532
10765	0.00908725	1.00741	0.159532
10766	0.00908722	1.00741	0.159532
10767	0.00908719	1.00741	0.159533
10768	0.00908714	1.00742	0.159533
10769	0.00908709	1.00742	0.159533
10770	0.00908705	1.00742	0.159533
10771	0.00908701	1.00742	0.159533
10772	0.00908697	1.00742	0.159534
10773	0.00908693	1.00742	0.159534
10774	0.00908689	1.00742	0.159534
10775	0.00908685	1.00742	0.159534
10776	0.00908682	1.00743	0.159535
10777	0.00908678	1.00743	0.159535
10778	0.00908675	1.00743	0.159535
10779	0.00908671	1.00743	0.159535
10780	0.00908667	1.00743	0.159535
10781	0.00908664	1.00743	0.159536
10782	0.00908661	1.00743	0.159536
10783	0.00908658	1.00743	0.159536
10784	0.00908654	1.00743	0.159536
10785	0.0090865	1.00744	0.159537
10786	0.00908647	1.00744	0.159537
10787	0.00908644	1.00744	0.159537
10788	0.0090864	1.00744	0.159537
10789	0.00908637	1.00744	0.159538
10790	0.00908634	1.00744	0.159538
10791	0.00908631	1.00744	0.159538
10792	0.00908628	1.00744	0.159538
10793	0.00908624	1.00745	0.159538
